ticket_id,user_id,date,total_amount,store_location
T005837,U0384,2025-02-05,102.55,Mercadona Valencia
T005838,U0384,2025-02-24,109.6,Mercadona Valencia
T005839,U0384,2025-03-14,55.1,Mercadona Valencia
T005840,U0384,2025-04-02,90.4,Mercadona Valencia
T005841,U0384,2025-04-20,131.1,Mercadona Valencia
T005842,U0384,2025-05-09,123.5,Mercadona Valencia
T005843,U0384,2025-05-27,110.25,Mercadona Valencia
T005844,U0384,2025-06-15,67.8,Mercadona Valencia
T005845,U0384,2025-07-03,50.15,Mercadona Valencia
T005846,U0384,2025-07-22,16.7,Mercadona Valencia
T005847,U0384,2025-08-09,47.45,Mercadona Valencia
T005848,U0384,2025-08-28,52.55,Mercadona Valencia
T005849,U0384,2025-09-15,23.8,Mercadona Valencia
T005850,U0384,2025-10-04,58.35,Mercadona Valencia
T005851,U0384,2025-10-22,126.4,Mercadona Valencia
T005852,U0385,2025-04-17,37.8,Mercadona Sevilla
T005853,U0385,2025-04-30,40.2,Mercadona Sevilla
T005854,U0385,2025-05-14,36.0,Mercadona Sevilla
T005855,U0385,2025-05-28,41.6,Mercadona Sevilla
T005856,U0385,2025-06-11,54.4,Mercadona Sevilla
T005857,U0385,2025-06-25,16.0,Mercadona Sevilla
T005858,U0385,2025-07-08,60.8,Mercadona Sevilla
T005859,U0385,2025-07-22,44.8,Mercadona Sevilla
T005860,U0385,2025-08-05,39.0,Mercadona Sevilla
T005861,U0385,2025-08-19,38.2,Mercadona Sevilla
T005862,U0385,2025-09-02,44.7,Mercadona Sevilla
T005863,U0385,2025-09-15,49.9,Mercadona Sevilla
T005864,U0385,2025-09-29,45.5,Mercadona Sevilla
T005865,U0385,2025-10-13,20.1,Mercadona Sevilla
T005866,U0385,2025-10-27,34.3,Mercadona Sevilla
T005867,U0386,2025-04-21,25.4,Mercadona Sevilla
T005868,U0386,2025-05-01,17.1,Mercadona Sevilla
T005869,U0386,2025-05-11,37.3,Mercadona Sevilla
T005870,U0386,2025-05-21,38.4,Mercadona Sevilla
T005871,U0386,2025-05-31,36.8,Mercadona Sevilla
T005872,U0386,2025-06-10,30.1,Mercadona Sevilla
T005873,U0386,2025-06-20,35.4,Mercadona Sevilla
T005874,U0386,2025-07-01,13.7,Mercadona Sevilla
T005875,U0386,2025-07-11,27.7,Mercadona Sevilla
T005876,U0386,2025-07-21,23.0,Mercadona Sevilla
T005877,U0386,2025-07-31,36.4,Mercadona Sevilla
T005878,U0386,2025-08-10,35.8,Mercadona Sevilla
T005879,U0386,2025-08-20,19.8,Mercadona Sevilla
T005880,U0386,2025-08-30,20.6,Mercadona Sevilla
T005881,U0386,2025-09-10,22.6,Mercadona Sevilla
T005882,U0386,2025-09-20,10.2,Mercadona Sevilla
T005883,U0386,2025-09-30,9.4,Mercadona Sevilla
T005884,U0386,2025-10-10,40.5,Mercadona Sevilla
T005885,U0386,2025-10-20,22.6,Mercadona Sevilla
T005886,U0386,2025-10-30,32.3,Mercadona Sevilla
T005887,U0387,2024-09-18,26.0,Mercadona Barcelona
T005888,U0387,2024-10-11,54.7,Mercadona Barcelona
T005889,U0387,2024-11-03,21.8,Mercadona Barcelona
T005890,U0387,2024-11-26,39.8,Mercadona Barcelona
T005891,U0387,2024-12-19,51.8,Mercadona Barcelona
T005892,U0387,2025-01-12,26.4,Mercadona Barcelona
T005893,U0387,2025-02-04,36.5,Mercadona Barcelona
T005894,U0387,2025-02-27,32.8,Mercadona Barcelona
T005895,U0387,2025-03-22,44.6,Mercadona Barcelona
T005896,U0387,2025-04-15,27.8,Mercadona Barcelona
T005897,U0387,2025-05-08,37.6,Mercadona Barcelona
T005898,U0387,2025-05-31,43.2,Mercadona Barcelona
T005899,U0387,2025-06-23,38.2,Mercadona Barcelona
T005900,U0387,2025-07-16,41.8,Mercadona Barcelona
T005901,U0387,2025-08-09,53.9,Mercadona Barcelona
T005902,U0387,2025-09-01,45.5,Mercadona Barcelona
T005903,U0387,2025-09-24,25.2,Mercadona Barcelona
T005904,U0387,2025-10-17,50.9,Mercadona Barcelona
T005905,U0388,2025-05-08,24.5,Mercadona Madrid
T005906,U0388,2025-05-24,126.0,Mercadona Madrid
T005907,U0388,2025-06-10,102.15,Mercadona Madrid
T005908,U0388,2025-06-27,20.55,Mercadona Madrid
T005909,U0388,2025-07-14,46.75,Mercadona Madrid
T005910,U0388,2025-07-31,135.35,Mercadona Madrid
T005911,U0388,2025-08-17,86.05,Mercadona Madrid
T005912,U0388,2025-09-03,55.05,Mercadona Madrid
T005913,U0388,2025-09-20,45.6,Mercadona Madrid
T005914,U0388,2025-10-07,101.9,Mercadona Madrid
T005915,U0388,2025-10-24,22.2,Mercadona Madrid
T005916,U0389,2024-07-10,27.7,Mercadona Madrid
T005917,U0389,2024-08-13,26.1,Mercadona Madrid
T005918,U0389,2024-09-17,23.8,Mercadona Madrid
T005919,U0389,2024-10-22,25.8,Mercadona Madrid
T005920,U0389,2024-11-26,30.9,Mercadona Madrid
T005921,U0389,2024-12-31,23.4,Mercadona Madrid
T005922,U0389,2025-02-04,36.5,Mercadona Madrid
T005923,U0389,2025-03-11,22.0,Mercadona Madrid
T005924,U0389,2025-04-14,28.8,Mercadona Madrid
T005925,U0389,2025-05-19,21.9,Mercadona Madrid
T005926,U0389,2025-06-23,16.1,Mercadona Madrid
T005927,U0389,2025-07-28,31.6,Mercadona Madrid
T005928,U0389,2025-09-01,28.6,Mercadona Madrid
T005929,U0389,2025-10-06,17.3,Mercadona Madrid
T005930,U0390,2024-07-09,96.15,Mercadona Sevilla
T005931,U0390,2024-08-12,110.6,Mercadona Sevilla
T005932,U0390,2024-09-16,118.5,Mercadona Sevilla
T005933,U0390,2024-10-21,134.15,Mercadona Sevilla
T005934,U0390,2024-11-25,105.0,Mercadona Sevilla
T005935,U0390,2024-12-30,34.7,Mercadona Sevilla
T005936,U0390,2025-02-03,61.0,Mercadona Sevilla
T005937,U0390,2025-03-10,73.4,Mercadona Sevilla
T005938,U0390,2025-04-14,41.15,Mercadona Sevilla
T005939,U0390,2025-05-19,69.35,Mercadona Sevilla
T005940,U0390,2025-06-23,21.3,Mercadona Sevilla
T005941,U0390,2025-07-28,21.3,Mercadona Sevilla
T005942,U0390,2025-09-01,55.2,Mercadona Sevilla
T005943,U0390,2025-10-06,113.9,Mercadona Sevilla
T005944,U0391,2024-07-07,35.7,Mercadona Madrid
T005945,U0391,2024-08-08,48.3,Mercadona Madrid
T005946,U0391,2024-09-10,51.0,Mercadona Madrid
T005947,U0391,2024-10-13,24.0,Mercadona Madrid
T005948,U0391,2024-11-14,25.8,Mercadona Madrid
T005949,U0391,2024-12-17,59.1,Mercadona Madrid
T005950,U0391,2025-01-19,18.9,Mercadona Madrid
T005951,U0391,2025-02-21,26.1,Mercadona Madrid
T005952,U0391,2025-03-25,15.3,Mercadona Madrid
T005953,U0391,2025-04-27,54.6,Mercadona Madrid
T005954,U0391,2025-05-30,38.4,Mercadona Madrid
T005955,U0391,2025-07-02,41.4,Mercadona Madrid
T005956,U0391,2025-08-03,61.5,Mercadona Madrid
T005957,U0391,2025-09-05,46.5,Mercadona Madrid
T005958,U0391,2025-10-08,45.6,Mercadona Madrid
T005959,U0392,2025-08-24,30.5,Mercadona Barcelona
T005960,U0392,2025-08-27,30.6,Mercadona Barcelona
T005961,U0392,2025-08-31,22.4,Mercadona Barcelona
T005962,U0392,2025-09-04,23.9,Mercadona Barcelona
T005963,U0392,2025-09-08,25.8,Mercadona Barcelona
T005964,U0392,2025-09-12,16.5,Mercadona Barcelona
T005965,U0392,2025-09-16,31.6,Mercadona Barcelona
T005966,U0392,2025-09-20,30.8,Mercadona Barcelona
T005967,U0392,2025-09-24,48.1,Mercadona Barcelona
T005968,U0392,2025-09-28,40.2,Mercadona Barcelona
T005969,U0392,2025-10-02,35.5,Mercadona Barcelona
T005970,U0392,2025-10-05,51.5,Mercadona Barcelona
T005971,U0392,2025-10-09,34.0,Mercadona Barcelona
T005972,U0392,2025-10-13,25.4,Mercadona Barcelona
T005973,U0392,2025-10-17,29.9,Mercadona Barcelona
T005974,U0392,2025-10-21,35.6,Mercadona Barcelona
T005975,U0392,2025-10-25,24.0,Mercadona Barcelona
T005976,U0392,2025-10-29,47.0,Mercadona Barcelona
T005977,U0392,2025-11-02,37.7,Mercadona Barcelona
T005978,U0392,2025-11-06,27.7,Mercadona Barcelona
T005979,U0393,2025-04-20,22.8,Mercadona Sevilla
T005980,U0393,2025-04-30,48.0,Mercadona Sevilla
T005981,U0393,2025-05-11,36.9,Mercadona Sevilla
T005982,U0393,2025-05-22,32.4,Mercadona Sevilla
T005983,U0393,2025-06-01,44.1,Mercadona Sevilla
T005984,U0393,2025-06-12,43.2,Mercadona Sevilla
T005985,U0393,2025-06-23,54.6,Mercadona Sevilla
T005986,U0393,2025-07-04,18.0,Mercadona Sevilla
T005987,U0393,2025-07-14,34.2,Mercadona Sevilla
T005988,U0393,2025-07-25,24.6,Mercadona Sevilla
T005989,U0393,2025-08-05,30.6,Mercadona Sevilla
T005990,U0393,2025-08-16,54.9,Mercadona Sevilla
T005991,U0393,2025-08-26,40.2,Mercadona Sevilla
T005992,U0393,2025-09-06,37.8,Mercadona Sevilla
T005993,U0393,2025-09-17,36.9,Mercadona Sevilla
T005994,U0393,2025-09-28,34.8,Mercadona Sevilla
T005995,U0393,2025-10-08,58.8,Mercadona Sevilla
T005996,U0393,2025-10-19,33.9,Mercadona Sevilla
T005997,U0393,2025-10-30,22.8,Mercadona Sevilla
T005998,U0394,2025-02-10,17.2,Mercadona Sevilla
T005999,U0394,2025-02-23,25.2,Mercadona Sevilla
T006000,U0394,2025-03-09,41.7,Mercadona Sevilla
T006001,U0394,2025-03-22,21.5,Mercadona Sevilla
T006002,U0394,2025-04-05,42.4,Mercadona Sevilla
T006003,U0394,2025-04-19,27.0,Mercadona Sevilla
T006004,U0394,2025-05-02,49.5,Mercadona Sevilla
T006005,U0394,2025-05-16,39.4,Mercadona Sevilla
T006006,U0394,2025-05-30,31.0,Mercadona Sevilla
T006007,U0394,2025-06-12,36.8,Mercadona Sevilla
T006008,U0394,2025-06-26,32.4,Mercadona Sevilla
T006009,U0394,2025-07-10,27.8,Mercadona Sevilla
T006010,U0394,2025-07-23,28.9,Mercadona Sevilla
T006011,U0394,2025-08-06,50.0,Mercadona Sevilla
T006012,U0394,2025-08-20,15.8,Mercadona Sevilla
T006013,U0394,2025-09-02,20.0,Mercadona Sevilla
T006014,U0394,2025-09-16,30.0,Mercadona Sevilla
T006015,U0394,2025-09-30,44.9,Mercadona Sevilla
T006016,U0394,2025-10-13,38.8,Mercadona Sevilla
T006017,U0394,2025-10-27,27.2,Mercadona Sevilla
T006018,U0395,2024-04-18,29.5,Mercadona Madrid
T006019,U0395,2024-06-04,37.0,Mercadona Madrid
T006020,U0395,2024-07-22,40.9,Mercadona Madrid
T006021,U0395,2024-09-07,25.7,Mercadona Madrid
T006022,U0395,2024-10-25,39.6,Mercadona Madrid
T006023,U0395,2024-12-11,38.7,Mercadona Madrid
T006024,U0395,2025-01-28,40.5,Mercadona Madrid
T006025,U0395,2025-03-17,30.4,Mercadona Madrid
T006026,U0395,2025-05-03,35.5,Mercadona Madrid
T006027,U0395,2025-06-20,38.0,Mercadona Madrid
T006028,U0395,2025-08-06,19.8,Mercadona Madrid
T006029,U0395,2025-09-23,46.0,Mercadona Madrid
T006030,U0396,2025-04-01,19.2,Mercadona Barcelona
T006031,U0396,2025-04-18,86.05,Mercadona Barcelona
T006032,U0396,2025-05-05,17.25,Mercadona Barcelona
T006033,U0396,2025-05-22,135.0,Mercadona Barcelona
T006034,U0396,2025-06-08,125.9,Mercadona Barcelona
T006035,U0396,2025-06-25,45.75,Mercadona Barcelona
T006036,U0396,2025-07-12,114.0,Mercadona Barcelona
T006037,U0396,2025-07-30,118.3,Mercadona Barcelona
T006038,U0396,2025-08-16,66.6,Mercadona Barcelona
T006039,U0396,2025-09-02,132.6,Mercadona Barcelona
T006040,U0396,2025-09-19,105.05,Mercadona Barcelona
T006041,U0396,2025-10-06,54.6,Mercadona Barcelona
T006042,U0396,2025-10-23,57.75,Mercadona Barcelona
T006043,U0397,2024-03-16,35.4,Mercadona Sevilla
T006044,U0397,2024-04-20,24.6,Mercadona Sevilla
T006045,U0397,2024-05-26,37.8,Mercadona Sevilla
T006046,U0397,2024-06-30,47.7,Mercadona Sevilla
T006047,U0397,2024-08-05,30.3,Mercadona Sevilla
T006048,U0397,2024-09-09,33.0,Mercadona Sevilla
T006049,U0397,2024-10-15,31.2,Mercadona Sevilla
T006050,U0397,2024-11-19,48.9,Mercadona Sevilla
T006051,U0397,2024-12-25,34.8,Mercadona Sevilla
T006052,U0397,2025-01-29,46.5,Mercadona Sevilla
T006053,U0397,2025-03-06,14.4,Mercadona Sevilla
T006054,U0397,2025-04-10,26.4,Mercadona Sevilla
T006055,U0397,2025-05-16,40.5,Mercadona Sevilla
T006056,U0397,2025-06-20,48.3,Mercadona Sevilla
T006057,U0397,2025-07-26,50.4,Mercadona Sevilla
T006058,U0397,2025-08-30,13.2,Mercadona Sevilla
T006059,U0397,2025-10-05,52.2,Mercadona Sevilla
T006060,U0398,2024-06-18,110.6,Mercadona Madrid
T006061,U0398,2024-07-16,101.7,Mercadona Madrid
T006062,U0398,2024-08-13,115.6,Mercadona Madrid
T006063,U0398,2024-09-11,45.5,Mercadona Madrid
T006064,U0398,2024-10-09,110.9,Mercadona Madrid
T006065,U0398,2024-11-06,87.2,Mercadona Madrid
T006066,U0398,2024-12-05,100.5,Mercadona Madrid
T006067,U0398,2025-01-02,73.0,Mercadona Madrid
T006068,U0398,2025-01-30,45.8,Mercadona Madrid
T006069,U0398,2025-02-28,159.9,Mercadona Madrid
T006070,U0398,2025-03-28,164.7,Mercadona Madrid
T006071,U0398,2025-04-25,67.0,Mercadona Madrid
T006072,U0398,2025-05-24,81.9,Mercadona Madrid
T006073,U0398,2025-06-21,107.1,Mercadona Madrid
T006074,U0398,2025-07-19,112.2,Mercadona Madrid
T006075,U0398,2025-08-17,151.4,Mercadona Madrid
T006076,U0398,2025-09-14,121.3,Mercadona Madrid
T006077,U0398,2025-10-12,84.0,Mercadona Madrid
T006078,U0399,2025-04-06,34.3,Mercadona Valencia
T006079,U0399,2025-04-20,19.9,Mercadona Valencia
T006080,U0399,2025-05-05,23.6,Mercadona Valencia
T006081,U0399,2025-05-19,46.1,Mercadona Valencia
T006082,U0399,2025-06-03,24.2,Mercadona Valencia
T006083,U0399,2025-06-17,36.0,Mercadona Valencia
T006084,U0399,2025-07-02,35.9,Mercadona Valencia
T006085,U0399,2025-07-16,20.7,Mercadona Valencia
T006086,U0399,2025-07-31,35.7,Mercadona Valencia
T006087,U0399,2025-08-14,32.6,Mercadona Valencia
T006088,U0399,2025-08-29,23.5,Mercadona Valencia
T006089,U0399,2025-09-12,38.4,Mercadona Valencia
T006090,U0399,2025-09-27,39.9,Mercadona Valencia
T006091,U0399,2025-10-11,47.2,Mercadona Valencia
T006092,U0399,2025-10-26,32.5,Mercadona Valencia
T006093,U0400,2024-03-07,21.3,Mercadona Madrid
T006094,U0400,2024-04-10,43.2,Mercadona Madrid
T006095,U0400,2024-05-14,48.3,Mercadona Madrid
T006096,U0400,2024-06-17,44.4,Mercadona Madrid
T006097,U0400,2024-07-21,36.9,Mercadona Madrid
T006098,U0400,2024-08-24,27.9,Mercadona Madrid
T006099,U0400,2024-09-27,35.7,Mercadona Madrid
T006100,U0400,2024-10-31,27.6,Mercadona Madrid
T006101,U0400,2024-12-04,28.2,Mercadona Madrid
T006102,U0400,2025-01-07,23.4,Mercadona Madrid
T006103,U0400,2025-02-10,56.7,Mercadona Madrid
T006104,U0400,2025-03-16,40.8,Mercadona Madrid
T006105,U0400,2025-04-19,19.5,Mercadona Madrid
T006106,U0400,2025-05-23,32.1,Mercadona Madrid
T006107,U0400,2025-06-26,31.8,Mercadona Madrid
T006108,U0400,2025-07-30,48.6,Mercadona Madrid
T006109,U0400,2025-09-02,52.8,Mercadona Madrid
T006110,U0400,2025-10-06,44.4,Mercadona Madrid
T006111,U0401,2025-04-24,45.0,Mercadona Sevilla
T006112,U0401,2025-05-04,52.5,Mercadona Sevilla
T006113,U0401,2025-05-14,25.3,Mercadona Sevilla
T006114,U0401,2025-05-24,55.2,Mercadona Sevilla
T006115,U0401,2025-06-03,29.1,Mercadona Sevilla
T006116,U0401,2025-06-13,40.0,Mercadona Sevilla
T006117,U0401,2025-06-23,48.4,Mercadona Sevilla
T006118,U0401,2025-07-03,38.6,Mercadona Sevilla
T006119,U0401,2025-07-13,39.7,Mercadona Sevilla
T006120,U0401,2025-07-23,31.2,Mercadona Sevilla
T006121,U0401,2025-08-02,27.9,Mercadona Sevilla
T006122,U0401,2025-08-12,36.0,Mercadona Sevilla
T006123,U0401,2025-08-22,48.9,Mercadona Sevilla
T006124,U0401,2025-09-01,36.0,Mercadona Sevilla
T006125,U0401,2025-09-11,11.0,Mercadona Sevilla
T006126,U0401,2025-09-21,33.7,Mercadona Sevilla
T006127,U0401,2025-10-01,31.8,Mercadona Sevilla
T006128,U0401,2025-10-11,17.9,Mercadona Sevilla
T006129,U0401,2025-10-21,50.6,Mercadona Sevilla
T006130,U0401,2025-10-31,45.8,Mercadona Sevilla
T006131,U0402,2025-01-08,39.6,Mercadona Sevilla
T006132,U0402,2025-01-28,17.3,Mercadona Sevilla
T006133,U0402,2025-02-17,17.7,Mercadona Sevilla
T006134,U0402,2025-03-10,33.4,Mercadona Sevilla
T006135,U0402,2025-03-30,26.2,Mercadona Sevilla
T006136,U0402,2025-04-20,42.3,Mercadona Sevilla
T006137,U0402,2025-05-10,33.4,Mercadona Sevilla
T006138,U0402,2025-05-30,28.4,Mercadona Sevilla
T006139,U0402,2025-06-20,36.4,Mercadona Sevilla
T006140,U0402,2025-07-10,18.2,Mercadona Sevilla
T006141,U0402,2025-07-31,35.7,Mercadona Sevilla
T006142,U0402,2025-08-20,34.1,Mercadona Sevilla
T006143,U0402,2025-09-09,13.2,Mercadona Sevilla
T006144,U0402,2025-09-30,37.7,Mercadona Sevilla
T006145,U0402,2025-10-20,33.9,Mercadona Sevilla
T006146,U0403,2025-10-07,116.0,Mercadona Bilbao
T006147,U0403,2025-10-08,49.85,Mercadona Bilbao
T006148,U0403,2025-10-10,26.1,Mercadona Bilbao
T006149,U0403,2025-10-12,47.5,Mercadona Bilbao
T006150,U0403,2025-10-14,36.4,Mercadona Bilbao
T006151,U0403,2025-10-16,60.2,Mercadona Bilbao
T006152,U0403,2025-10-18,127.6,Mercadona Bilbao
T006153,U0403,2025-10-20,69.15,Mercadona Bilbao
T006154,U0403,2025-10-22,63.0,Mercadona Bilbao
T006155,U0403,2025-10-24,119.1,Mercadona Bilbao
T006156,U0403,2025-10-25,27.7,Mercadona Bilbao
T006157,U0403,2025-10-27,99.35,Mercadona Bilbao
T006158,U0403,2025-10-29,76.15,Mercadona Bilbao
T006159,U0403,2025-10-31,35.9,Mercadona Bilbao
T006160,U0403,2025-11-02,117.2,Mercadona Bilbao
T006161,U0403,2025-11-04,72.0,Mercadona Bilbao
T006162,U0403,2025-11-06,144.8,Mercadona Bilbao
T006163,U0403,2025-11-08,14.65,Mercadona Bilbao
T006164,U0404,2024-10-21,35.3,Mercadona Valencia
T006165,U0404,2024-11-22,34.4,Mercadona Valencia
T006166,U0404,2024-12-24,19.8,Mercadona Valencia
T006167,U0404,2025-01-25,31.9,Mercadona Valencia
T006168,U0404,2025-02-26,24.7,Mercadona Valencia
T006169,U0404,2025-03-30,47.2,Mercadona Valencia
T006170,U0404,2025-05-01,18.3,Mercadona Valencia
T006171,U0404,2025-06-02,29.8,Mercadona Valencia
T006172,U0404,2025-07-04,15.9,Mercadona Valencia
T006173,U0404,2025-08-05,46.3,Mercadona Valencia
T006174,U0404,2025-09-06,47.4,Mercadona Valencia
T006175,U0404,2025-10-08,36.4,Mercadona Valencia
T006176,U0405,2024-12-25,176.7,Mercadona Bilbao
T006177,U0405,2025-01-16,140.9,Mercadona Bilbao
T006178,U0405,2025-02-08,109.0,Mercadona Bilbao
T006179,U0405,2025-03-03,125.2,Mercadona Bilbao
T006180,U0405,2025-03-26,131.7,Mercadona Bilbao
T006181,U0405,2025-04-18,110.8,Mercadona Bilbao
T006182,U0405,2025-05-11,84.1,Mercadona Bilbao
T006183,U0405,2025-06-03,107.2,Mercadona Bilbao
T006184,U0405,2025-06-25,143.1,Mercadona Bilbao
T006185,U0405,2025-07-18,92.9,Mercadona Bilbao
T006186,U0405,2025-08-10,75.5,Mercadona Bilbao
T006187,U0405,2025-09-02,99.9,Mercadona Bilbao
T006188,U0405,2025-09-25,88.7,Mercadona Bilbao
T006189,U0405,2025-10-18,97.3,Mercadona Bilbao
T006190,U0406,2025-09-07,43.5,Mercadona Valencia
T006191,U0406,2025-09-10,51.5,Mercadona Valencia
T006192,U0406,2025-09-14,31.2,Mercadona Valencia
T006193,U0406,2025-09-17,37.8,Mercadona Valencia
T006194,U0406,2025-09-21,55.5,Mercadona Valencia
T006195,U0406,2025-09-24,39.1,Mercadona Valencia
T006196,U0406,2025-09-28,35.4,Mercadona Valencia
T006197,U0406,2025-10-01,41.9,Mercadona Valencia
T006198,U0406,2025-10-05,19.3,Mercadona Valencia
T006199,U0406,2025-10-09,26.4,Mercadona Valencia
T006200,U0406,2025-10-12,18.2,Mercadona Valencia
T006201,U0406,2025-10-16,50.4,Mercadona Valencia
T006202,U0406,2025-10-19,61.0,Mercadona Valencia
T006203,U0406,2025-10-23,56.9,Mercadona Valencia
T006204,U0406,2025-10-26,20.0,Mercadona Valencia
T006205,U0406,2025-10-30,47.8,Mercadona Valencia
T006206,U0406,2025-11-02,30.9,Mercadona Valencia
T006207,U0406,2025-11-06,41.5,Mercadona Valencia
T006208,U0407,2024-11-03,27.2,Mercadona Bilbao
T006209,U0407,2024-11-21,28.4,Mercadona Bilbao
T006210,U0407,2024-12-10,43.5,Mercadona Bilbao
T006211,U0407,2024-12-28,22.1,Mercadona Bilbao
T006212,U0407,2025-01-16,31.7,Mercadona Bilbao
T006213,U0407,2025-02-04,29.5,Mercadona Bilbao
T006214,U0407,2025-02-22,24.7,Mercadona Bilbao
T006215,U0407,2025-03-13,33.8,Mercadona Bilbao
T006216,U0407,2025-03-31,28.4,Mercadona Bilbao
T006217,U0407,2025-04-19,40.2,Mercadona Bilbao
T006218,U0407,2025-05-08,40.9,Mercadona Bilbao
T006219,U0407,2025-05-26,34.5,Mercadona Bilbao
T006220,U0407,2025-06-14,30.1,Mercadona Bilbao
T006221,U0407,2025-07-02,20.3,Mercadona Bilbao
T006222,U0407,2025-07-21,27.6,Mercadona Bilbao
T006223,U0407,2025-08-09,40.5,Mercadona Bilbao
T006224,U0407,2025-08-27,28.7,Mercadona Bilbao
T006225,U0407,2025-09-15,24.6,Mercadona Bilbao
T006226,U0407,2025-10-03,22.5,Mercadona Bilbao
T006227,U0407,2025-10-22,41.5,Mercadona Bilbao
T006228,U0408,2025-01-29,33.9,Mercadona Sevilla
T006229,U0408,2025-02-12,48.0,Mercadona Sevilla
T006230,U0408,2025-02-26,25.8,Mercadona Sevilla
T006231,U0408,2025-03-12,63.9,Mercadona Sevilla
T006232,U0408,2025-03-27,28.2,Mercadona Sevilla
T006233,U0408,2025-04-10,16.5,Mercadona Sevilla
T006234,U0408,2025-04-24,35.7,Mercadona Sevilla
T006235,U0408,2025-05-08,20.4,Mercadona Sevilla
T006236,U0408,2025-05-23,20.7,Mercadona Sevilla
T006237,U0408,2025-06-06,38.7,Mercadona Sevilla
T006238,U0408,2025-06-20,19.5,Mercadona Sevilla
T006239,U0408,2025-07-04,36.6,Mercadona Sevilla
T006240,U0408,2025-07-19,33.0,Mercadona Sevilla
T006241,U0408,2025-08-02,19.5,Mercadona Sevilla
T006242,U0408,2025-08-16,54.0,Mercadona Sevilla
T006243,U0408,2025-08-30,53.4,Mercadona Sevilla
T006244,U0408,2025-09-14,46.5,Mercadona Sevilla
T006245,U0408,2025-09-28,51.6,Mercadona Sevilla
T006246,U0408,2025-10-12,50.4,Mercadona Sevilla
T006247,U0408,2025-10-26,17.1,Mercadona Sevilla
T006248,U0409,2025-01-27,48.9,Mercadona Sevilla
T006249,U0409,2025-02-12,27.0,Mercadona Sevilla
T006250,U0409,2025-03-01,37.2,Mercadona Sevilla
T006251,U0409,2025-03-18,58.2,Mercadona Sevilla
T006252,U0409,2025-04-04,33.0,Mercadona Sevilla
T006253,U0409,2025-04-21,45.3,Mercadona Sevilla
T006254,U0409,2025-05-08,53.7,Mercadona Sevilla
T006255,U0409,2025-05-25,26.4,Mercadona Sevilla
T006256,U0409,2025-06-11,53.7,Mercadona Sevilla
T006257,U0409,2025-06-27,21.6,Mercadona Sevilla
T006258,U0409,2025-07-14,22.5,Mercadona Sevilla
T006259,U0409,2025-07-31,51.6,Mercadona Sevilla
T006260,U0409,2025-08-17,26.4,Mercadona Sevilla
T006261,U0409,2025-09-03,36.6,Mercadona Sevilla
T006262,U0409,2025-09-20,15.9,Mercadona Sevilla
T006263,U0409,2025-10-07,41.7,Mercadona Sevilla
T006264,U0409,2025-10-24,29.7,Mercadona Sevilla
T006265,U0410,2025-09-01,23.1,Mercadona Valencia
T006266,U0410,2025-09-06,25.2,Mercadona Valencia
T006267,U0410,2025-09-11,50.7,Mercadona Valencia
T006268,U0410,2025-09-17,38.1,Mercadona Valencia
T006269,U0410,2025-09-22,57.0,Mercadona Valencia
T006270,U0410,2025-09-27,46.5,Mercadona Valencia
T006271,U0410,2025-10-03,21.3,Mercadona Valencia
T006272,U0410,2025-10-08,62.7,Mercadona Valencia
T006273,U0410,2025-10-14,43.5,Mercadona Valencia
T006274,U0410,2025-10-19,44.4,Mercadona Valencia
T006275,U0410,2025-10-24,40.5,Mercadona Valencia
T006276,U0410,2025-10-30,23.7,Mercadona Valencia
T006277,U0410,2025-11-04,37.2,Mercadona Valencia
T006278,U0411,2025-09-18,32.25,Mercadona Barcelona
T006279,U0411,2025-09-21,90.45,Mercadona Barcelona
T006280,U0411,2025-09-24,112.55,Mercadona Barcelona
T006281,U0411,2025-09-27,109.2,Mercadona Barcelona
T006282,U0411,2025-09-30,79.25,Mercadona Barcelona
T006283,U0411,2025-10-03,55.65,Mercadona Barcelona
T006284,U0411,2025-10-06,121.1,Mercadona Barcelona
T006285,U0411,2025-10-09,100.7,Mercadona Barcelona
T006286,U0411,2025-10-12,126.35,Mercadona Barcelona
T006287,U0411,2025-10-16,126.5,Mercadona Barcelona
T006288,U0411,2025-10-19,117.2,Mercadona Barcelona
T006289,U0411,2025-10-22,141.0,Mercadona Barcelona
T006290,U0411,2025-10-25,51.3,Mercadona Barcelona
T006291,U0411,2025-10-28,25.0,Mercadona Barcelona
T006292,U0411,2025-10-31,23.5,Mercadona Barcelona
T006293,U0411,2025-11-03,102.25,Mercadona Barcelona
T006294,U0411,2025-11-06,70.7,Mercadona Barcelona
T006295,U0412,2024-03-28,36.6,Mercadona Barcelona
T006296,U0412,2024-05-01,51.7,Mercadona Barcelona
T006297,U0412,2024-06-05,32.2,Mercadona Barcelona
T006298,U0412,2024-07-10,25.7,Mercadona Barcelona
T006299,U0412,2024-08-14,23.3,Mercadona Barcelona
T006300,U0412,2024-09-18,24.7,Mercadona Barcelona
T006301,U0412,2024-10-22,29.8,Mercadona Barcelona
T006302,U0412,2024-11-26,33.8,Mercadona Barcelona
T006303,U0412,2024-12-31,20.5,Mercadona Barcelona
T006304,U0412,2025-02-04,38.1,Mercadona Barcelona
T006305,U0412,2025-03-11,43.7,Mercadona Barcelona
T006306,U0412,2025-04-15,30.6,Mercadona Barcelona
T006307,U0412,2025-05-19,28.9,Mercadona Barcelona
